Zip Code,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop
87901,7139,6159,43,129,32,2,528,246
87930,829,526,1,3,0,0,274,25
87931,634,549,2,10,4,0,39,30
87933,106,36,0,0,0,0,69,1
87935,1770,1628,3,20,10,1,53,55
87936,515,364,1,16,1,0,126,7
87937,3303,2280,13,37,13,4,877,79
87939,125,118,0,1,0,0,4,2
87940,669,489,6,14,0,0,152,8
87941,1216,887,2,11,9,0,277,30
87942,898,818,0,24,0,0,36,20
87943,228,213,0,8,0,0,3,4
88001,37484,26567,1044,989,770,50,6712,1352
88002,1656,1180,205,20,44,21,90,96
88003,894,680,37,38,14,1,82,42
88004,699,514,39,50,0,0,81,15
88005,27116,21059,428,453,193,21,4065,897
88007,24048,18721,274,340,124,14,3830,745
88008,5747,4777,66,50,26,6,662,160
88009,88,81,0,0,0,1,5,1
88011,27698,22243,653,324,750,32,2800,896
88012,25961,19222,554,421,197,20,4610,937
88020,882,733,0,11,0,1,107,30
88021,18421,12648,109,130,26,7,5132,369
88022,1343,1138,7,28,4,0,104,62
88023,2406,1859,13,57,1,0,373,103
88024,236,173,0,0,0,0,61,2
88025,256,239,0,5,0,0,7,5
88026,1658,1307,20,31,4,5,236,55
88027,493,347,1,4,0,0,133,8
88028,492,476,1,4,0,0,6,5
88029,1873,1283,10,20,3,0,521,36
88030,23222,18228,278,297,116,19,3655,629
88032,195,116,2,5,0,0,72,0
88033,11,8,0,0,0,0,3,0
88034,96,86,0,0,0,0,8,2
88038,431,388,2,3,0,0,27,11
88039,465,444,1,0,1,0,12,7
88040,116,104,1,0,4,0,3,4
88041,1243,1062,5,35,5,0,91,45
88042,250,230,0,6,3,0,5,6
88043,1621,1323,11,15,2,0,200,70
88044,3896,2984,6,37,9,0,764,96
88045,3662,3132,29,26,16,0,411,48
88046,697,654,1,6,6,0,16,14
88047,1967,1336,10,10,7,1,565,38
88048,3862,2475,19,33,3,0,1269,63
88049,408,360,1,4,3,0,34,6
88051,94,91,1,0,1,0,0,1
88052,270,221,6,6,1,0,30,6
88053,133,124,0,4,0,0,3,2
88055,37,37,0,0,0,0,0,0
88056,233,208,0,4,3,0,11,7
88061,18585,15895,189,212,100,17,1740,432
88063,12799,9379,67,71,10,5,3045,222
88065,624,592,4,2,3,0,7,16
88072,2501,1435,22,23,8,0,926,87
88081,15708,9552,188,148,35,5,5326,454
88101,45006,31251,2941,524,606,51,7731,1902
88103,278,198,50,1,10,0,7,12
88112,123,117,1,1,0,0,0,4
88113,103,72,0,1,0,0,28,2
88114,35,35,0,0,0,0,0,0
88115,44,40,0,0,0,0,4,0
88116,455,396,4,1,3,0,47,4
88118,180,158,0,0,0,0,21,1
88119,1932,1691,3,12,1,0,151,74
88120,239,208,0,6,0,0,17,8
88121,152,149,0,0,0,0,1,2
88124,1165,1040,2,15,3,0,72,33
88125,90,82,0,1,0,0,7,0
88126,30,30,0,0,0,0,0,0
88130,18651,14227,360,248,172,5,3018,621
88132,199,175,0,2,0,0,16,6
88134,46,37,0,1,0,0,4,4
88135,1804,1119,61,22,6,1,547,48
88136,44,38,0,0,0,0,5,1
88201,25490,20343,381,264,261,36,3507,698
88203,31561,20551,872,416,130,7,8426,1159
88210,17217,12984,171,318,52,6,3184,502
88220,33725,26531,551,450,298,16,4853,1026
88230,5179,3390,28,53,11,0,1531,166
88231,3238,2711,36,20,11,2,395,63
88232,2525,1628,36,71,10,9,714,57
88240,37149,27292,2192,485,186,28,5940,1026
88242,6141,5256,94,39,67,1,552,132
88250,270,230,1,5,2,0,15,17
88252,2160,1839,17,18,4,0,242,40
88253,935,637,5,2,1,0,246,44
88254,191,180,2,0,2,0,7,0
88255,128,116,1,0,0,0,8,3
88256,1925,1340,17,40,3,0,475,50
88260,14343,10028,285,192,50,4,3415,369
88262,30,25,0,0,1,0,1,3
88263,175,115,0,1,0,0,56,3
88264,39,39,0,0,0,0,0,0
88265,243,228,1,1,0,0,13,0
88267,1349,1086,16,15,7,1,206,18
88268,7,7,0,0,0,0,0,0
88301,1386,1144,8,26,0,0,160,48
88310,35776,27861,1724,521,575,104,3304,1687
88311,854,709,10,6,10,0,81,38
88312,2586,2424,9,12,13,0,90,38
88314,210,152,0,22,0,0,30,6
88316,2351,2039,11,20,2,1,205,73
88317,1751,1649,3,16,6,0,40,37
88318,381,332,4,3,0,0,25,17
88321,187,158,0,6,0,0,20,3
88323,14,12,0,0,0,0,2,0
88324,210,190,0,6,0,0,12,2
88325,899,818,4,4,4,2,33,34
88330,3054,2249,352,34,73,39,110,197
88336,267,235,1,0,0,0,22,9
88337,2295,2092,8,26,19,2,110,38
88338,189,177,2,1,0,0,6,3
88339,618,583,4,1,0,1,16,13
88340,3616,174,10,3334,3,0,30,65
88341,538,489,0,12,2,0,19,16
88342,52,40,0,0,4,0,7,1
88343,48,31,0,0,0,1,16,0
88344,159,146,1,4,0,0,2,6
88345,8845,7586,39,253,48,3,692,224
88346,3132,2360,25,153,8,5,512,69
88347,100,95,1,0,0,0,0,4
88348,314,213,1,4,1,0,79,16
88349,70,63,0,0,7,0,0,0
88350,368,338,0,3,3,0,12,12
88351,256,214,0,0,0,0,39,3
88352,5188,4073,40,217,25,3,575,255
88353,473,326,7,6,3,0,116,15
88354,108,106,0,0,1,0,0,1
88355,29,28,0,0,0,0,0,1
88401,6944,5840,97,80,80,4,586,257
88410,129,123,0,0,0,0,3,3
88411,82,75,0,2,0,0,3,2
88414,39,35,0,0,0,1,0,3
88415,3569,2814,80,89,18,0,484,84
88416,189,183,1,0,3,0,0,2
88417,25,22,0,0,0,0,1,2
88418,294,272,0,2,0,0,15,5
88419,229,214,1,0,0,0,10,4
88421,19,15,0,0,0,0,4,0
88422,68,57,0,1,0,0,6,4
88424,128,110,0,0,0,0,16,2
88426,1212,1123,4,13,2,0,52,18
88427,119,113,0,2,0,0,0,4
88430,162,150,1,2,0,0,3,6
88431,49,44,0,0,0,0,5,0
88434,369,327,1,11,6,0,9,15
88435,3559,2520,68,66,53,0,731,121
88436,185,173,0,0,5,0,1,6
89001,1224,1140,2,6,7,9,22,38
89002,31880,26651,938,232,1327,135,1192,1405
89003,1032,876,9,15,10,0,92,30
89004,313,280,1,2,6,0,8,16
89005,15065,13899,130,125,169,40,250,452
89007,1351,1196,12,16,5,11,84,27
89008,1508,1318,44,28,11,3,55,49
89010,415,314,2,35,1,0,37,26
89011,19550,13492,1502,182,1516,117,1651,1090
89012,29085,22973,1276,140,2239,176,974,1307
89013,285,263,0,5,1,0,6,10
89014,36922,26441,2733,246,2459,299,2681,2063
89015,38993,30440,2196,421,1241,219,2653,1823
89017,176,158,0,1,3,0,11,3
89018,1007,870,17,15,18,7,33,47
89019,2673,2139,87,21,119,9,187,111
89020,1456,1200,3,6,12,1,186,48
89021,3605,3289,11,25,24,20,123,113
89022,69,61,0,4,1,0,0,3
89025,1400,849,4,262,5,2,235,43
89026,150,116,22,2,4,0,4,2
89027,15275,12756,146,143,274,34,1614,308
89029,7546,6429,227,86,161,29,328,286
89030,53928,21007,9103,535,746,148,19965,2424
89031,60589,32925,10891,394,4151,611,7734,3883
89032,40297,17065,10870,332,2556,380,6789,2305
89039,316,300,5,1,0,0,0,10
89040,3721,3412,11,45,12,9,136,96
89042,1010,969,1,13,8,1,8,10
89043,1429,1288,74,13,11,2,20,21
89044,14260,10747,567,75,1971,42,272,586
89045,1505,1331,6,33,12,0,76,47
89046,660,614,1,11,2,2,7,23
89047,107,99,0,1,0,0,7,0
89048,21169,18343,453,204,313,117,976,763
89049,2727,2444,72,25,15,7,87,77
89052,47214,35907,2072,205,5181,235,1417,2197
89054,105,92,0,0,7,0,1,5
89060,10227,8690,204,130,115,59,643,386
89061,5252,4540,126,64,92,26,219,185
89074,47095,36020,2582,239,3491,298,2119,2346
89081,29774,13815,6480,207,2662,394,4162,2054
89084,21837,12689,3615,136,2521,183,1424,1269
89085,3367,2136,363,12,400,23,204,229
89086,4726,2010,1399,33,266,62,624,332
89101,46055,21138,6233,509,1599,229,14441,1906
89102,35759,17371,3140,251,2745,232,10310,1710
89103,50519,27777,5983,410,6297,410,7316,2326
89104,39909,21779,2965,382,2298,239,10446,1800
89106,25759,7449,10287,166,983,130,5580,1164
89107,36282,21449,2638,310,1456,241,8349,1839
89108,70123,38784,9630,582,2895,442,14034,3756
89109,7770,4646,828,66,898,42,943,347
89110,70994,35187,6489,530,3758,362,21374,3294
89113,23800,13917,1858,118,5023,165,1578,1141
89115,58794,23407,10947,568,1788,393,18553,3138
89117,55416,37221,4992,285,6996,309,2910,2703
89118,19318,10880,2383,140,3135,207,1623,950
89119,49445,25313,5876,389,4383,451,10323,2710
89120,23311,16003,1522,159,1347,226,2786,1268
89121,64096,38810,5988,634,3098,496,11998,3072
89122,45720,25770,4475,353,4953,325,7453,2391
89123,56300,38155,3719,372,6647,589,3936,2882
89124,941,814,24,44,17,2,10,30
89128,35669,22917,4474,249,2648,318,3095,1968
89129,51252,37447,4760,286,3668,366,2129,2596
89130,33015,23772,3680,210,1566,181,1945,1661
89131,43072,32806,3643,288,2291,202,1662,2180
89134,24040,20506,948,65,1500,88,374,559
89135,24144,18418,1072,96,3106,89,426,937
89138,12118,8638,540,48,1803,50,399,640
89139,30477,15079,2904,196,8132,291,2027,1848
89141,25150,15826,1794,103,3997,171,1640,1619
89142,33731,16294,3210,255,3769,195,8074,1934
89143,12786,9158,1229,72,848,78,606,795
89144,18714,14075,989,64,2110,129,454,893
89145,23186,16423,1836,186,1472,163,1921,1185
89146,19071,11559,1845,146,1978,148,2431,964
89147,49778,29699,4396,293,8879,423,3822,2266
89148,39712,21828,3306,202,9097,369,2331,2579
89149,31143,23434,2754,186,2043,137,1128,1461
89156,27794,14939,3174,312,1176,141,6460,1592
89161,184,171,0,0,0,0,4,9
89166,13209,8292,2682,135,721,50,758,571
89169,23304,12104,3068,249,1490,124,5067,1202
89178,27588,15508,1788,109,6369,213,1835,1766
89179,2340,1292,101,16,533,23,169,206
89183,36005,20978,2808,243,5756,690,2887,2643
89191,857,589,147,2,32,14,29,44
89301,7606,6361,386,350,90,9,223,187
89310,550,431,0,89,4,0,10,16
89311,235,226,1,1,0,0,2,5
89314,158,32,0,120,0,1,0,5
89316,1408,1253,2,21,10,0,95,27
89317,477,447,1,10,2,1,9,7
89318,1219,1119,6,24,4,0,30,36
89319,450,405,1,19,0,0,10,15
89402,71,65,1,0,0,0,5,0
89403,14158,12389,94,208,199,41,768,459
89404,52,48,0,1,0,0,2,1
89405,239,191,2,11,0,0,29,6
89406,24772,20311,395,1127,664,51,1177,1047
89408,19626,16593,202,345,397,69,1128,892
89409,283,247,0,17,3,0,2,14
89410,10557,9530,48,163,154,18,353,291
89411,929,876,0,8,12,0,20,13
89412,288,274,2,7,2,0,1,2
89413,655,621,1,3,14,1,7,8
89414,349,320,0,1,3,0,24,1
89415,3793,3150,193,130,53,6,94,167
89418,388,349,2,9,1,0,24,3
89419,5150,4167,244,199,74,7,297,162
89420,48,44,1,0,0,0,0,3
89421,634,215,4,374,2,6,17,16
89422,165,159,0,0,0,0,0,6
89423,10465,9737,30,82,150,6,203,257
89424,341,11,3,321,0,0,3,3
89425,432,338,0,6,2,0,69,17
89426,208,190,0,2,0,0,13,3
89427,746,94,0,612,0,0,7,33
89428,179,175,1,1,1,0,1,0
89429,7627,6826,22,162,67,16,226,308
89430,433,367,1,6,1,0,37,21
89431,36189,24152,1094,507,1799,315,6802,1520
89433,20188,14213,337,390,395,142,3925,786
89434,25416,19617,648,339,1642,156,2056,958
89436,36867,30578,747,355,2121,129,1555,1382
89438,48,31,0,11,0,0,0,6
89439,1417,1349,3,8,16,12,9,20
89440,947,865,3,19,9,3,20,28
89441,11542,9833,148,631,244,26,304,356
89442,1118,361,3,706,7,6,14,21
89444,2734,2471,9,45,19,7,88,95
89445,16114,12994,92,311,127,19,2111,460
89446,36,35,0,0,0,0,1,0
89447,7931,6108,94,527,48,10,952,192
89448,1695,1559,1,10,62,0,27,36
89449,2994,2607,29,16,89,9,141,103
89450,86,73,1,0,4,0,5,3
89451,8930,7790,27,29,190,7,708,179
89460,13236,11573,55,492,132,22,439,523
89501,4252,3367,240,78,244,26,167,130
89502,43566,28488,1223,1004,2205,323,8523,1800
89503,27891,22289,719,336,1737,214,1440,1156
89506,38379,28885,1215,586,1599,296,4126,1672
89508,11662,10188,173,137,197,36,491,440
89509,33395,27611,619,327,1432,134,2219,1053
89510,1685,1307,12,266,22,0,19,59
89511,25011,22349,217,163,1012,68,553,649
89512,25574,15060,1480,436,1851,404,4999,1344
89519,8392,7534,54,34,486,9,78,197
89521,25716,21477,311,226,1899,103,781,919
89523,31373,25248,543,311,2701,138,1185,1247
89701,27625,21897,897,674,559,51,2742,805
89702,0,0,0,0,0,0,0,0
89703,9714,8628,41,349,249,19,207,221
89704,4290,4041,20,34,41,4,61,89
89705,4969,4279,34,93,100,3,284,176
89706,19510,15594,122,319,381,31,2419,644
89801,23298,18230,204,1168,271,18,2589,818
89815,13346,12242,46,305,76,14,328,335
89820,5358,4459,20,240,17,1,486,135
89821,482,422,0,25,6,0,11,18
89822,2513,2310,43,36,17,0,61,46
89823,273,216,1,2,0,1,46,7
89825,1228,756,13,10,4,3,393,49
89826,42,41,0,0,0,0,1,0
89828,268,237,0,1,1,0,26,3
89830,270,242,1,5,6,1,10,5
89831,78,63,3,6,0,0,5,1
89832,1304,65,0,1215,2,1,4,17
89833,201,178,0,10,0,0,3,10
89834,126,97,2,5,1,0,17,4
89835,1822,1453,37,101,8,0,159,64
89883,4488,2728,28,81,59,31,1374,187
90001,57110,20509,6133,410,145,27,27761,2125
90002,51223,14392,13101,371,148,33,21239,1939
90003,66266,19878,16181,516,149,58,26968,2516
90004,62180,23205,2187,497,16704,55,16754,2778
90005,37681,10953,2007,317,12740,40,9940,1684
90006,59185,18869,2179,626,10934,46,23757,2774
90007,40920,15849,4547,274,6317,44,11710,2179
90008,32327,2747,22581,144,829,30,4738,1258
90010,3800,884,167,8,2514,1,135,91
90011,103892,35138,9764,1219,591,37,52759,4384
90012,31103,8432,4260,186,13696,56,3603,870
90013,11772,4386,3810,168,1835,17,1047,509
90014,7005,2813,2058,89,1149,11,536,349
90015,18986,6711,1334,196,2671,15,7189,870
90016,47596,11653,17829,429,1473,54,13783,2375
90017,23768,8266,1430,481,3225,24,9051,1291
90018,49310,12825,15663,471,1821,65,16139,2326
90019,64458,19321,15249,577,10149,59,15995,3108
90020,38967,9486,2270,222,18515,31,7041,1402
90021,3951,1620,1242,49,158,4,733,145
90022,67179,35177,387,858,549,36,27902,2270
90023,45903,22777,308,560,273,32,20498,1455
90024,47452,29232,1018,79,12615,57,1843,2608
90025,42147,27257,1185,210,8382,49,2779,2285
90026,67869,31713,2001,852,11759,84,18107,3353
90027,45151,31535,1412,203,5993,36,3916,2056
90028,28714,18132,2282,211,2396,59,4212,1422
90029,38617,16947,1232,343,6285,40,11872,1898
90031,39316,14012,525,427,9970,25,12882,1475
90032,45786,20608,1050,680,5120,33,16417,1878
90033,48852,22458,926,538,2124,23,20845,1938
90034,57964,28752,6105,501,11112,154,8189,3151
90035,28418,21614,2568,82,1786,17,983,1368
90036,36865,24801,2148,74,7519,38,901,1384
90037,62276,16395,13893,686,540,58,28183,2521
90038,28917,14888,1224,194,2348,41,8757,1465
90039,28514,16118,647,185,5239,41,4812,1472
90040,12520,6886,93,161,140,9,4655,576
90041,27425,13477,612,204,7778,29,3878,1447
90042,62430,29742,1601,716,7632,56,19361,3322
90043,44789,4923,29500,273,380,39,7752,1922
90044,89779,20135,33656,666,338,81,31337,3566
90045,39480,24136,5605,148,4751,135,2309,2396
90046,48581,40807,1708,160,2642,42,1409,1813
90047,48606,5734,31915,223,260,54,8764,1656
90048,21397,17978,652,37,1571,15,345,799
90049,35482,29864,514,48,3076,27,555,1398
90056,7827,1050,5931,20,255,3,157,411
90057,44998,12924,2087,722,8991,99,17786,2389
90058,3223,1149,300,82,142,0,1409,141
90059,40952,8900,14047,274,116,64,16084,1467
90061,26872,5794,10026,170,96,44,9763,979
90062,32821,6955,12420,275,387,28,11283,1473
90063,55758,27064,398,651,673,25,25084,1863
90064,25403,17703,670,68,4265,26,1374,1297
90065,45527,22180,917,370,7021,36,12683,2320
90066,55277,34522,2120,447,7979,146,7169,2894
90067,2424,2077,23,2,251,2,11,58
90068,22286,18045,1018,66,1494,16,694,953
90069,20483,17482,612,42,1115,26,513,693
90071,15,9,5,0,1,0,0,0
90073,539,257,240,6,10,2,18,6
90077,9377,7929,142,8,772,4,131,391
90079,0,0,0,0,0,0,0,0
90089,3217,1618,147,2,1120,2,96,232
90090,0,0,0,0,0,0,0,0
90094,5464,3124,621,14,1207,13,135,350
90095,3,1,0,0,2,0,0,0
90201,101279,51581,1047,1037,657,69,43006,3882
90210,21741,18845,378,19,1261,9,277,952
90211,8434,6551,204,13,1029,1,159,477
90212,11555,9354,308,23,1156,4,144,566
90220,49328,11333,19621,366,276,435,15603,1694
90221,53704,15694,12029,396,148,393,23134,1910
90222,31869,9260,9727,203,90,62,11591,936
90230,31766,17175,3299,191,4661,88,4546,1806
90232,15149,9201,981,71,2294,40,1598,964
90240,25876,15311,659,178,2240,51,6463,974
90241,42399,24320,1357,307,2820,75,11818,1702
90242,43497,23624,2313,335,2744,95,12516,1870
90245,16654,12997,337,68,1458,38,799,957
90247,47487,12027,8935,273,11940,359,11796,2157
90248,9947,2801,1500,58,3095,79,1936,478
90249,26669,7866,8082,161,4417,122,4830,1191
90250,93193,33074,23705,616,6568,1117,23651,4462
90254,19506,16928,229,49,1111,46,325,818
90255,75066,39323,512,1058,483,30,30887,2773
90260,34924,15696,3205,309,3925,351,9461,1977
90262,69745,27425,7141,464,453,209,31676,2377
90263,1612,1125,98,4,219,4,59,103
90265,18116,16145,322,34,641,19,371,584
90266,35135,29686,290,59,3023,49,409,1619
90270,27372,14234,162,208,87,20,11495,1166
90272,22986,20682,173,31,1228,9,172,691
90274,25209,18527,347,46,5019,20,275,975
90275,41804,25803,1016,80,12126,41,749,1989
90277,35293,28052,735,137,3552,65,1029,1723
90278,40071,28590,1270,182,5428,145,1904,2552
90280,94396,47645,890,878,732,99,40624,3528
90290,6368,5692,84,31,201,2,93,265
90291,28341,21817,1491,197,1251,50,2242,1293
90292,21576,17049,1053,58,2000,33,455,928
90293,12132,9220,692,35,1211,21,300,653
90301,36568,11201,11826,315,742,52,10919,1513
90302,29415,5991,14706,185,371,74,6772,1316
90303,26176,6449,9097,165,165,182,9053,1065
90304,28210,10751,1218,263,339,246,14184,1209
90305,14853,817,12436,47,114,25,918,496
90401,6722,5085,383,30,704,8,210,302
90402,12250,10714,125,17,845,14,142,393
90403,24525,20398,461,39,2061,23,471,1072
90404,21360,13956,1689,141,2297,39,2150,1088
90405,27186,21603,884,114,2256,42,1094,1193
90501,43180,18660,2301,281,10221,305,9216,2196
90502,18010,6223,1269,166,6017,256,3194,885
90503,44383,21370,1113,138,17980,107,1548,2127
90504,32102,13272,1247,147,12268,188,2721,2259
90505,36678,20709,792,110,12062,106,984,1915
90506,0,0,0,0,0,0,0,0
90601,31974,19625,426,413,1731,42,8095,1642
90602,25777,15216,388,387,814,34,7856,1082
90603,20063,14889,180,146,1007,13,2995,833
90604,39407,25098,714,501,1979,89,9302,1724
90605,40331,24171,496,465,1398,106,12034,1661
90606,32396,18956,338,469,547,53,10825,1208
90620,45113,23395,1419,384,11419,295,5731,2470
90621,35153,12929,1617,472,10019,153,8301,1662
90623,15554,5747,796,56,7489,48,761,657
90630,47993,26056,1458,292,15063,235,2512,2377
90631,67619,40590,1092,564,6594,109,15816,2854
90638,49012,29785,1105,394,8734,145,6720,2129
90640,62549,33662,567,633,6841,58,18462,2326
90650,105549,52089,4593,1213,12700,431,29954,4569
90660,62928,37403,601,871,1615,42,20062,2334
90670,14866,8805,334,209,637,31,4245,605
90680,29945,13576,714,305,6911,136,7019,1284
90701,16591,6462,592,94,6174,40,2633,596
90703,49399,11463,3428,131,30397,130,1984,1866
90704,4090,2608,24,26,58,13,1173,188
90706,76615,32337,10760,731,8865,615,19732,3575
90710,25457,10657,3390,153,4614,222,4999,1422
90712,31499,17476,3399,219,4742,324,3433,1906
90713,27925,19351,1293,170,2897,195,2387,1632
90715,20388,7921,2187,171,5439,223,3415,1032
90716,14184,6413,542,178,1511,57,4929,554
90717,21318,12598,1116,188,3079,165,2846,1326
90720,21751,16921,408,88,2279,79,894,1082
90723,54099,22988,6334,440,1629,419,20023,2266
90731,59662,34816,4369,721,2721,352,12731,3952
90732,21115,15401,931,149,1727,43,1609,1255
90740,23729,19740,283,65,2306,55,439,841
90742,831,738,4,6,31,2,18,32
90743,456,408,0,0,17,3,13,15
90744,53815,23800,1716,588,1268,452,23290,2701
90745,57251,15234,4454,390,20397,1798,12112,2866
90746,25990,3405,16833,70,1980,358,2269,1075
90747,0,0,0,0,0,0,0,0
90755,11074,4662,1502,84,2283,136,1780,627
90802,39347,19727,6656,384,3069,248,6930,2333
90803,32031,26407,954,163,1857,57,1256,1337
90804,40311,16345,5888,330,6169,167,8995,2417
90805,93524,29180,19318,741,10029,2359,27393,4504
90806,42399,11518,7731,330,8410,548,11717,2145
90807,31481,15405,5248,203,5233,257,3238,1897
90808,38232,28933,1357,207,3174,204,2128,2229
90810,36735,10065,4542,242,8781,1013,10215,1877
90813,58911,18353,8179,560,8058,410,20579,2772
90814,19131,12901,1452,162,1440,72,1941,1163
90815,39733,28400,1894,195,4519,152,2250,2323
90822,117,74,36,0,4,2,1,0
90831,0,0,0,0,0,0,0,0
91001,36126,17588,9783,285,1764,27,4483,2196
91006,31715,11297,304,102,17565,17,1379,1051
91007,34095,10896,468,119,20159,7,1552,894
91008,1391,977,25,4,280,0,65,40
91010,26074,13441,2057,205,3516,30,5643,1182
91011,20280,13982,109,24,5220,5,246,694
91016,40598,24321,2631,305,4643,82,6567,2049
91020,8415,5309,103,30,2311,12,351,299
91024,10917,8967,201,44,835,9,390,471
91030,25616,13922,771,104,7973,9,1422,1415
91040,20372,15392,272,125,1723,22,1981,857
91042,27585,20120,471,155,2586,16,2819,1418
91046,156,133,0,0,8,0,6,9
91101,20460,10826,1670,107,4496,23,2395,943
91103,27480,11775,5722,205,1933,22,6513,1310
91104,36751,22148,4011,264,2701,80,5566,1981
91105,11254,8454,519,33,1441,6,361,440
91106,24229,13624,1623,112,5262,26,2422,1160
91107,32940,20165,1778,175,6423,30,2772,1597
91108,13361,5578,56,5,7094,2,203,423
91201,22781,17724,303,54,2062,10,1493,1135
91202,22830,17214,321,37,3621,11,648,978
91203,13220,8950,193,42,2294,7,1009,725
91204,16032,9606,321,71,2976,23,2348,687
91205,37810,25848,552,134,5609,13,3905,1749
91206,33065,23611,531,91,5763,34,1471,1564
91207,10506,8465,82,21,1233,2,289,414
91208,16245,12437,122,20,2625,5,360,676
91210,328,179,8,0,113,0,25,3
91214,30356,19838,188,101,8239,17,787,1186
91301,25488,21657,333,63,1841,26,657,911
91302,25709,21795,438,60,2040,9,404,963
91303,26855,13058,1134,212,2802,44,8286,1319
91304,50231,28866,2557,304,6757,73,9116,2558
91306,45061,22146,2083,263,8048,55,10071,2395
91307,24474,18338,712,66,3168,15,1046,1129
91311,36557,24118,1540,208,6036,58,2892,1705
91316,26898,21373,994,67,1629,33,1242,1560
91320,44274,34249,570,211,4662,48,2687,1847
91321,34882,22645,1050,263,2114,64,7287,1459
91324,27669,15437,1348,130,4879,43,4487,1345
91325,32417,18721,1849,185,5480,82,4416,1684
91326,33708,19782,1172,66,9994,30,1299,1365
91330,2702,1132,713,19,330,7,322,179
91331,103689,46024,3462,913,4516,118,44477,4179
91335,74363,39990,3029,494,9201,90,17664,3895
91340,34188,16998,669,444,387,35,14341,1314
91342,91725,45803,4570,968,5091,74,31452,3767
91343,60254,28519,2641,420,8563,109,17259,2743
91344,51747,32636,1797,267,9081,52,5556,2358
91345,18496,9981,673,190,1750,40,5057,805
91350,33348,24903,943,196,3105,44,2592,1565
91351,32362,20461,1287,227,2271,56,6236,1824
91352,47807,24825,861,401,3034,89,16680,1917
91354,28722,20612,922,90,4609,43,1113,1333
91355,32605,25009,908,131,3474,34,1632,1417
91356,29458,22804,1267,77,1908,46,1822,1534
91360,42402,34524,545,205,2720,65,2772,1571
91361,20438,17727,219,38,1327,23,460,644
91362,36045,29450,502,90,3231,29,1527,1216
