TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
13121007200,"Atlanta, GA",1706,13121007200,12.4,26.1,42,42.9,47,24.7,11.8,45.3,5.1,33.6,4.7,9.8,7.8,18.5,17.1,17,30.1,6.1,29.4,77.9,43.7,81.5,80.4,85,84,53.4,19.3,23.8
13121007300,"Atlanta, GA",6683,13121007300,12.1,28.6,44,43.9,48.5,23.6,12.7,43.3,4.6,32,4.7,10.1,7.2,17.6,19.1,17.8,35.6,5.9,31.4,76.9,38.4,79.5,77.7,84.7,84,50.4,17.9,21.7
13121007400,"Atlanta, GA",3326,13121007400,11.5,28.4,47,43.8,45.9,26.7,11.7,46.6,5.7,36.1,5.6,12,10.1,20.8,18.7,19.9,36.5,7.5,35.4,75.9,38.9,82.2,77.9,83,83,50.8,18.6,21.8
13121007500,"Atlanta, GA",3511,13121007500,12.2,25.1,42,41.8,46.2,25.6,11.3,45.9,5.7,34.9,4.8,10.1,8.5,18.8,16.4,17,31.4,6.3,28.2,77.8,42.8,82.6,81.1,84.4,84,52.9,20.1,23.6
13121007602,"Atlanta, GA",2418,13121007602,11.9,20.6,38,40.3,44.1,25.9,11,46.8,6.3,34.9,4.8,8.7,8.2,18.9,14,14.9,23.4,6.1,24,80.2,52.2,84.2,84.1,85.8,86,60.8,22.1,27.3
13121007603,"Atlanta, GA",4296,13121007603,10.3,30.3,49,46.3,47.8,29.5,12.9,50,6,37.4,6.4,13.9,11,23,20.5,22,41.8,8.7,33.1,77.7,34.4,83.6,78,83.7,83,48,16.8,19.7
13121007604,"Atlanta, GA",2730,13121007604,12.1,29.6,45,44.8,48.5,22.4,12.9,42.6,4.1,30.9,4.6,10.1,7,17.2,20.1,18,36.4,5.9,32.4,76.5,38.2,78.3,76,84.6,84,48.6,17.4,22
13121007703,"Atlanta, GA",3621,13121007703,12.3,19.9,36,38.8,43.5,25.9,11.2,45.7,6.5,34.2,4.5,8.3,7.5,17.7,13.4,14.2,20.2,5.7,24,80.4,56.7,83.9,85.2,84.8,86,64.7,24,30.2
13121007704,"Atlanta, GA",4551,13121007704,13.7,22.2,37,38.6,44.9,21.5,11.5,40,4.9,29.9,3.9,7.5,6,14.7,15.1,13.6,23.3,4.8,26.6,77.9,52.6,79.3,81,85.2,85,60.7,22.1,27.6
13121007705,"Atlanta, GA",3628,13121007705,11.1,21.4,40,40.7,44.2,27.7,11.6,48,6.8,35.3,5.3,9.7,9,19.8,14.8,16,27.3,6.9,26.2,80.5,48.5,84.5,83.3,84.7,85,59.9,20.9,25.2
13121007706,"Atlanta, GA",7669,13121007706,14.6,22.5,35,37.9,44.9,19.6,11.5,37.1,4.4,28.1,3.5,6.9,5.2,13,15.1,13,20.8,4.1,26.2,76.4,54.5,76.7,80.4,85.7,86,62,23.4,28.9
13121007802,"Atlanta, GA",5668,13121007802,13.5,19,34,37.9,43.5,21.8,10.9,40.7,5.3,30.7,3.8,6.7,5.9,14.7,13.3,12.5,18.7,4.5,22.1,78.9,57.5,81,84,86.3,86,63.1,23.9,29.8
13121007805,"Atlanta, GA",1623,13121007805,11.6,19.3,40,38.6,42.6,28.9,10.5,48.9,7.4,37,5.4,9.6,9.5,20.6,13.2,15.6,28,7,29.2,80.1,48.9,86.3,84.5,83.5,84,61.3,21.1,25.9
13121007806,"Atlanta, GA",5474,13121007806,12.6,20.3,37,38.8,46.1,25.2,11.3,44.6,6.1,33.1,4.4,8.1,7.1,17,13.9,14.1,29.4,5.5,24,80.3,46.6,83.2,84.5,84.6,85,56.8,20.5,24.9
13121007807,"Atlanta, GA",3116,13121007807,11.8,26,45,42.2,46,24.7,11.9,43.9,5.4,33.5,5.4,10.6,8.9,19,18.2,18.3,39.2,7,35.2,75.8,38.2,81.1,77.1,83.6,84,50.5,17.8,20.9
13121007808,"Atlanta, GA",4306,13121007808,11.7,29.3,47,44.3,48.7,22.9,12.8,42.3,4.5,31,5.1,10.6,7.8,17.6,20.8,18.9,45.3,6.5,35.3,75.4,33,78.3,74.4,84.5,84,44.6,15.9,17.7
13121007900,"Atlanta, GA",4289,13121007900,12.6,13.8,30,32.8,39.4,25.7,9.9,45,7.8,33.9,4.1,6.4,7.1,15.8,9.9,11,13.7,5,18.8,82.6,67.3,85.6,88.7,84.8,87,71.6,28.2,34.7
13121008000,"Atlanta, GA",4875,13121008000,12.3,20.6,37,38.8,44.2,26.7,11.2,46.9,6.6,34.9,4.6,8.8,8,18.3,13.5,14.8,23.8,6,24.6,80.6,53.1,84.4,85.3,84.4,85,61.8,22.5,28
13121008101,"Atlanta, GA",977,13121008101,10.6,19.3,39,39.2,43.8,30.3,10.9,51.6,7.9,38,5.5,9.9,10,21.3,12.9,15.7,27.8,7.3,24.6,82.4,49.2,87,86.6,83.2,84,61,21.6,26.3
13121008102,"Atlanta, GA",5925,13121008102,11.7,24.6,43,41.3,46.9,26.7,11.9,46.9,6.1,34.9,5.1,10.3,8.7,19.5,16.3,17.2,36.6,6.8,30.4,79,39.3,83.4,81.5,84,84,52.7,18.2,21.8
13121008201,"Atlanta, GA",6083,13121008201,11.6,17.8,36,37.3,43.6,27,10.7,47.3,7.2,34.9,4.9,8.3,8.6,18.4,12.6,14,27.9,6.3,23.3,81.3,48.7,85.3,85.4,84.7,85,58.8,21,24.3
13121008202,"Atlanta, GA",1893,13121008202,11.6,22.8,42,40.2,45.1,27.3,11.6,47.9,6.5,35.2,5.2,10,9.1,19.6,15.3,16.5,30.4,7,28.3,80.1,46.6,84.2,82.5,84.3,84,56.9,20.6,23.8
13121008301,"Atlanta, GA",2903,13121008301,12,23.8,42,41.4,44.5,26.1,11.2,47.4,6,34.5,5,9.6,8.7,19.1,15.4,16.4,26.1,6.7,27.8,79.3,51.3,83.3,82.5,84.3,85,58.5,22.3,26
13121008302,"Atlanta, GA",2000,13121008302,11.2,19.6,39,38.4,43.1,28.8,10.8,50.1,7.6,36.2,5.5,9.4,9.8,20,13.3,15.7,25.9,7.3,25.2,81.5,52.5,85.8,85.3,84.5,85,60.5,22.3,24.8
13121008400,"Atlanta, GA",3181,13121008400,12,23.4,41,40.7,46.5,24.8,11.9,45.1,5.5,33.3,4.9,9.5,8.5,18.4,16.5,16.3,33.6,6.5,27.2,78.8,43.2,82.2,80.6,84.2,84,52.7,19,21.9
13121008500,"Atlanta, GA",3774,13121008500,12.4,25.1,42,41.3,45,25.6,11.8,46.2,5.8,34,5,10,8.6,18.7,16.3,16.8,26,6.6,29.8,78.5,50.9,82.3,81.1,84.1,85,58.4,22.1,26.6
13121008601,"Atlanta, GA",4917,13121008601,11.6,25.3,43,42.4,46.5,25.1,12.1,45.5,5.6,33.4,5.1,10.2,8.7,19,17.5,17.1,34.8,6.7,30.2,78.6,41.3,81.7,79.1,83.8,84,53.3,19.3,22.6
13121008602,"Atlanta, GA",1285,13121008602,14.2,19.5,33,37.8,44.4,20.7,10.9,38.3,4.9,29.2,3.6,6.4,5.3,13.5,13.7,12.2,19.4,4.2,21.7,77.5,56.4,79.4,83.4,86.2,86,62.6,23.4,28.9
13121008700,"Atlanta, GA",4372,13121008700,13.5,20,36,37.1,43.7,21.6,11.3,39.3,5.2,29.8,4.1,7.3,6.2,14.5,14.6,13.1,24.5,4.9,24.7,77.6,51.9,79.8,80.6,85.2,85,59.4,22.1,26.6
13121008800,"Atlanta, GA",4578,13121008800,23.8,13.1,20,24,33.7,12.3,7.8,20.3,4.1,22.9,1.8,3.2,2.6,5.4,9.6,6.6,8.1,1.6,14.1,67,75.7,67.5,82,84.8,87,69.5,35.7,40.2
13121008902,"Atlanta, GA",5765,13121008902,24.5,12.2,19,21.6,34,8.9,7.7,16.1,2.9,18.9,1.5,2.6,1.9,3.8,10,5.7,7.7,1.1,14.2,65,73.1,58.4,76.9,83.2,85,65.9,37.2,39.5
13121008903,"Atlanta, GA",2372,13121008903,21.5,15.2,26,28.1,35.9,9.7,8,19.4,2.6,20.6,1.9,3.1,2.3,6.1,12,8,12.9,1.5,26.2,64.7,64.4,61.2,75.5,84.7,86,60,28,33.1
13121008904,"Atlanta, GA",4883,13121008904,22.5,9.3,17,20.6,30.6,13.3,7.4,19.3,5.1,24.4,1.8,3,2.8,4.9,8.3,5.9,5.7,1.5,11,68.2,79.3,70.2,83.2,83.3,86,71.8,41.3,43.5
13121009000,"Atlanta, GA",4417,13121009000,24.6,9.6,16,19.7,29.6,12.2,7.3,17.4,4.8,23.6,1.6,2.8,2.5,4.2,8.4,5.6,4.7,1.3,9.8,66.5,81.8,67.5,82.8,82.9,86,72.2,42.1,46
13121009101,"Atlanta, GA",4248,13121009101,23.6,10.5,18,21,31.9,12.1,7.8,18.7,4.5,22.7,1.7,2.9,2.7,4.8,9.1,5.9,7.1,1.5,11.7,66.9,76.3,68.5,80.8,83.4,86,70.7,37.9,40.5
