TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031838100,"Chicago, IL",1713,17031838100,16.4,20.4,31,34.1,38.9,24.2,9.3,39,5.6,33,4.2,8,7.8,15.9,13.2,13.9,20.3,5.1,17.3,70.6,50.6,79,81.6,80.3,83,58.9,24.8,20.9
17031838200,"Chicago, IL",1578,17031838200,23.1,14.3,22,22.8,33.4,10.2,8.6,17,2.5,18.8,1.9,3.5,2.5,5.4,13.5,7.8,12.2,1.5,14,61.7,60.9,56,71.8,79.7,80,56.2,31.7,23.8
17031838300,"Chicago, IL",1631,17031838300,21.8,18.3,26,32.1,37.8,17.2,9.8,27.9,3.9,24.8,2.6,5.2,3.6,9,13.2,10.4,16.3,2.6,14.6,67.4,57,69,80,81.4,86,57.7,28,23.6
17031838600,"Chicago, IL",1598,17031838600,14.8,33.2,45,49.2,47.5,27.8,13.3,46.8,4.9,32.7,5.8,13.1,9.5,19.9,21.7,21.8,44.7,7.6,27.2,73,28.3,74.9,76.5,78.3,86,42.8,17.4,13.3
17031838700,"Chicago, IL",4484,17031838700,14.4,31.9,43,48.7,47.8,27,13.8,45.5,4.6,31.3,5.2,11.9,8.1,18.6,21.2,20.3,40.6,6.8,25.3,74.3,31.1,74.9,78,79.6,86,44.3,18.2,14.6
17031838800,"Chicago, IL",3233,17031838800,15.5,25.4,41,43.6,41.4,25.6,11.1,40.7,5,33.9,4.8,9.9,8.2,18.4,17.9,18.9,26.4,5.3,28.4,70.7,38.3,75.4,79.9,77.9,86,45.4,20.9,16.6
17031839000,"Chicago, IL",7311,17031839000,27.4,11.4,16,22.3,30.7,12.7,7.8,18.6,3.8,21.5,1.8,3.1,2.6,5.1,9.9,6.4,6.4,1.4,8.4,62.9,72.6,62.9,80.2,79.8,87,66.3,38,30.8
17031839100,"Chicago, IL",4350,17031839100,29.5,12.7,16,21.8,31.7,9.5,7.8,15.9,2.6,18.2,1.4,2.7,2,4,10.5,5.9,7.7,1.1,10.2,61,70.7,54.5,77,79.3,83,64,36.5,32.1
17031839200,"Chicago, IL",2545,17031839200,16.5,15.4,26,33.7,38.7,23.7,9.8,38,5.8,30.4,3.6,6.2,5.6,13.4,11.3,11.4,14.9,4.1,12.7,74.7,59.2,78.9,85.5,82.4,87,62.1,28.2,23.7
17031839500,"Chicago, IL",1545,17031839500,13.8,15.4,30,36.3,36.7,30.6,10.4,47.9,7.7,36.3,5.2,8.8,9.3,19,11.7,14.1,18.4,6.4,13.6,78.3,57,85,86.4,82.7,85,63.4,25.8,21.4
17031839600,"Chicago, IL",1952,17031839600,14.7,15.8,29,36.8,38.9,29.4,10.3,47,7.7,33.8,4.6,7.7,7.8,16.7,10.9,13.1,17.7,5.7,14.1,79.6,57.8,82.5,89.1,81.6,88,62.7,27.2,22.2
17031839700,"Chicago, IL",4326,17031839700,21.8,15.6,25,26.6,33.6,17.8,7.8,25.3,4.9,28.8,2.6,5.3,4.7,9.1,11.6,10.5,12.8,2.4,16.8,64.8,60,69,81.3,76,84,54.5,33.3,25.8
17031839800,"Chicago, IL",2730,17031839800,20.2,15.5,25,24,34.1,18.6,7.5,26.5,5.2,30.2,2.7,5.5,5.1,9.7,11.2,10.5,12.8,2.6,14.7,65.9,60.5,71.8,81.4,74.1,81,55.6,33.6,26.6
17031839900,"Chicago, IL",4080,17031839900,23.4,17.5,25,27.2,33.3,18.2,8.2,24.9,4.9,28.5,2.5,5.8,4.5,8.4,12.4,10.7,12.4,2.3,15.6,63.9,62.3,67.8,80.5,75.5,83,57.4,35,27.9
17031840000,"Chicago, IL",2695,17031840000,21,15.5,24,23.7,34,17.6,7.4,25.3,4.8,29.5,2.5,5,4.4,9.1,10.8,9.8,10.7,2.3,14.4,65.9,63.5,70.4,82.7,74.9,82,57.1,34.3,28.5
17031840100,"Chicago, IL",2935,17031840100,15.2,18.9,32,21.8,39.3,18.7,7.1,29.4,4.6,32.9,3.1,6.2,5.8,13,12.1,12.5,20.5,3.1,18.3,66.7,45.7,74.3,79.6,72.2,74,43.1,26.8,20.9
17031840200,"Chicago, IL",2338,17031840200,16.7,15.7,28,19.7,37.9,16.3,6.8,26,4.3,30.5,2.5,4.7,4.5,10.9,10.4,10.2,15.7,2.5,17.6,66.9,52.3,72.1,81.5,72,75,48,29.5,23.7
17031840300,"Chicago, IL",3950,17031840300,20.5,17.8,31,29.6,35.9,17.7,7.8,26.9,4.3,29.9,2.9,5.6,5,11.3,12.9,12.4,16.1,2.6,24.9,64.5,52.2,68.3,80.3,75.3,82,49.2,29.4,23.2
17031840400,"Chicago, IL",3326,17031840400,17.8,17.8,31,27.9,36.5,18.6,7.5,29.1,4.5,31.9,3.2,6.1,5.9,12.8,12.6,13,17,3,22.8,65.5,50,71.7,80.3,74,80,47.5,27.8,21.6
17031840700,"Chicago, IL",4249,17031840700,21.1,22.7,37,37.6,37.6,16.4,8.8,27.5,3.3,28.7,3.4,6.3,5.5,12.8,16.9,15.7,22.3,2.9,36.1,60.7,39.4,62.6,74.2,75.5,84,41,21.5,16.8
17031840800,"Chicago, IL",3716,17031840800,19.9,22.3,39,38.8,37.3,16.9,8.6,27.8,3.3,29.4,3.6,6.4,5.6,13.7,17.4,16.7,22.8,3,39.2,60.6,38.6,63.4,73.9,76.2,84,38.6,21.2,15.5
17031841000,"Chicago, IL",849,17031841000,19,13.3,22,29.4,35.4,19.7,8.6,31.7,5.3,28.1,3,4.6,4.4,10.5,9.8,9,9.6,3,10.8,71.5,67,75.2,85.9,81.7,87,67.2,32.7,27
17031841100,"Chicago, IL",7254,17031841100,10,19.2,38,18.6,40.9,20.8,6.7,35.4,4.8,37.5,4,6.7,7.7,18.4,11.8,14.5,21.2,4.4,20.6,70.3,41.8,80.1,80.4,70,69,39.7,23.5,18.7
17031841200,"Chicago, IL",5262,17031841200,21.2,19.4,33,35.4,36.1,16.2,8.4,26.2,3.6,28,3.2,5.7,5.1,11.6,15.2,13.9,20.6,2.6,30.7,61.8,43.7,63.8,76.3,76.2,85,43.8,24.3,17.5
17031841300,"Chicago, IL",4463,17031841300,23.6,16.2,28,31.2,34.4,15.7,7.9,24.2,4,27.2,2.7,4.8,4.4,9.8,12.7,11.5,16.1,2.2,26.6,62.6,52.2,64,79.4,77,85,49.3,27.6,21.3
17031841400,"Chicago, IL",1559,17031841400,16.7,25.9,37,44.7,46.1,24.4,12,42.4,4.6,29.7,4.3,8.9,6.7,15.9,17.2,16.1,33.5,5.4,20.5,74.3,36.8,74.6,80.9,81.3,87,47.5,20.7,15.9
17031841500,"Chicago, IL",2962,17031841500,15.5,27.9,38,46.2,47,24.4,13,42.1,4.3,29.4,4.4,9.6,6.8,16.2,19.2,17.2,36.6,5.5,21.4,74.3,34.1,73.9,79.4,81.1,87,45.9,19.4,15.4
17031841600,"Chicago, IL",1166,17031841600,15.3,29.9,41,47,46.3,26.5,12.6,45.3,4.6,32.1,4.8,10.9,7.8,18.3,19.1,18.9,34.4,6.2,24,74.1,35.6,76,80,80.8,86,45.5,20,16.1
17031841700,"Chicago, IL",1442,17031841700,12.9,26.3,44,45.3,40.8,32.8,11.3,50.6,6.7,40.4,6.5,13.7,13.3,25.2,17.4,22.4,31.3,8.4,30.5,74.3,36.2,82,82.2,77.1,85,48.4,19.9,16.3
17031841800,"Chicago, IL",2505,17031841800,16,22.4,34,42.9,43.8,26.5,11.8,43.9,5.6,30.7,4.4,8.4,6.8,16.1,15,14.9,23,5.4,17.2,76.7,48.7,77.3,84.8,81.7,88,56.1,23.6,19.9
17031841900,"Chicago, IL",4865,17031841900,28.5,13.2,17,21.1,32.8,9,8.2,14.7,2.3,16.8,1.3,2.6,1.6,3.8,11.3,6,7,1,10.7,61.7,70.9,52.1,76.1,79.4,83,62.7,35.6,31.4
17031842000,"Chicago, IL",2744,17031842000,24.6,14.2,23,24.8,34.2,15.8,8.6,26.5,4.1,23.9,2.7,4.7,4.5,9.1,12.2,8.7,14.8,3,13.3,66.5,63.8,73.6,74,81.5,79,64.9,30,23
17031842100,"Chicago, IL",6731,17031842100,17.1,24.7,38,43.3,42,23.5,10.9,39.2,4.5,31.4,4.3,8.8,6.9,16.4,17,16.9,26.8,4.9,26,70.3,41.7,73.8,79.8,79.5,86,48.7,21.9,18.2
17031842200,"Chicago, IL",2603,17031842200,25.5,13.1,19,26.6,32.9,14.9,8.3,23.4,4.2,23.3,2.1,3.5,3.1,6.7,9.9,7.2,8.4,1.9,9.4,65.8,69.8,67.6,82.9,82.1,89,67.4,33,28.3
17031842300,"Chicago, IL",3244,17031842300,29,11.4,16,24.7,31.1,13.6,7.5,20.5,4.1,23.1,1.7,3,2.7,5.4,8.9,6.4,6.5,1.5,8.1,63.6,73.2,64,84,81.4,88,66.4,39.1,31.4
17031842400,"Chicago, IL",3304,17031842400,14.8,18.6,32,40.8,40.9,29.2,11,47.5,6.8,33.4,4.8,8.3,8,17.6,12.7,14.4,18.6,6,15.2,79.1,55.4,81.1,87.6,81.8,89,60.8,26.6,22.1
17031842500,"Chicago, IL",2451,17031842500,14.3,31.1,42,48.2,47.6,22.7,14.3,40.1,3.7,26.7,4.6,10,6.3,15.1,22.5,18.3,37.9,5.5,23.6,73.4,33.3,70.2,75.5,81.2,86,44.1,18.9,14.1
17031842600,"Chicago, IL",4133,17031842600,22.5,18.9,28,29.2,34.8,19.9,8.4,27.4,5.2,30,2.8,6.4,5.1,9.7,12.9,11.9,15,2.6,18.4,65.1,57.3,69.4,81.4,74.7,83,54.2,32.1,25.9
17031842800,"Chicago, IL",7498,17031842800,20.8,22.2,37,36.7,37.2,17.2,8.6,27.2,3.7,28.8,3.3,6.6,5.6,12.2,16.5,15.6,24.8,2.9,37.3,60.8,40.2,63.5,74.7,74.7,84,42.4,24.2,18
17031842900,"Chicago, IL",2341,17031842900,15.4,25.1,38,42.5,42.6,28.2,12.1,43.7,6.1,32.8,5.2,10.7,8.6,17.6,17.3,17.7,29.6,6.4,21.3,73.8,41.4,77.8,80.6,79.8,86,53.1,22.5,17.8
17031843000,"Chicago, IL",2378,17031843000,13.6,29.1,42,48.1,46.4,29.5,13.4,48.2,5.4,33.4,5.7,12.2,9.1,20.3,19.6,20.2,36.8,7.4,23.1,76.2,34.4,78.2,80.7,80.6,86,47,19.2,15.5
17031843100,"Chicago, IL",1892,17031843100,16.7,24.9,35,44.1,44.9,25,11.6,42.9,4.8,30.9,4.2,8.8,6.7,16.1,16.2,15.8,28,5.2,18.9,74.7,41.1,75.6,82.5,81.7,87,48.8,21.3,17.3
17031843200,"Chicago, IL",2780,17031843200,23,17.3,30,32.3,35.1,15.3,8,24.4,3.7,27,2.8,4.9,4.5,10.3,13.5,12.2,17.7,2.3,28.2,61.8,48.3,63.3,77.9,76.3,86,46,25.6,19.7
17031843300,"Chicago, IL",1228,17031843300,17.5,25.6,38,43.7,43.2,22.8,10.9,39.4,4.3,30.5,4.2,8.6,6.8,16,17.1,16.8,28.4,4.9,25.4,70.2,40,73.3,79.7,79.5,86,47.4,21.6,17.2
17031843400,"Chicago, IL",1451,17031843400,14.9,26.7,40,46.7,45.1,28.5,12.2,47,5.6,33.4,5.4,11,8.9,19.6,17.7,18.6,33.2,6.8,22.5,75.3,37.6,77.9,81.6,80,87,48.9,21,17.2
17031843500,"Chicago, IL",11309,17031843500,24.7,33.8,38,41.9,44.6,14.8,10.2,33.1,2.4,24.3,2.9,7.5,4.8,10.7,18.9,15.2,29.7,3.4,31.9,63.6,35.3,57.5,68.8,76.3,84,40,21.7,18
17031843600,"Chicago, IL",2807,17031843600,16.5,19.6,30,40.9,42.5,23.7,11.5,40.1,5,29,3.8,7,5.6,14,13.9,13,19,4.3,14.7,76.2,52.6,76,85.4,82.9,89,58.4,24.3,21.2
17031843700,"Chicago, IL",2117,17031843700,27.3,14.4,19,25.3,31,15.8,7.9,21.4,4.8,25.1,2,4.1,3.3,6.2,10.4,8.1,7.6,1.7,11.9,63.5,71.8,64.6,83.1,77.1,87,64.9,39.4,31
17031843800,"Chicago, IL",2110,17031843800,18.5,23.7,34,38.3,41.3,23.4,10.4,36.8,5,31,3.8,8.3,6.4,13.9,15.7,14.8,26.4,4.3,20.1,70.3,43.6,73.9,80.7,77,85,49.5,24,20.1
17031843900,"Chicago, IL",3533,17031843900,15.2,18.9,31,41,41.5,27.2,11.2,44.5,6.1,32.2,4.3,7.8,6.7,16.2,13.1,13.9,18.7,5.2,14.5,77.6,53.7,79.7,87.4,82.7,89,58.8,25.8,21.5
