TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
48157670101,"Houston, TX",6774,48157670101,15.2,23,43,42.5,40.1,20.9,10.2,37.5,3.9,33.7,3.6,6.6,5.7,15.9,17.6,16.8,22.5,3.8,40.4,67.7,42.4,71.3,74.3,79.2,81,49.7,21,21.7
48157670102,"Houston, TX",3383,48157670102,15.5,19.8,37,42.1,40.7,21.3,10.2,39.4,4.2,32.2,3.2,5.5,4.9,14.7,14.9,13.7,16.6,3.6,28.9,72.2,53.7,74.1,79.9,81.6,83,58.7,25,27.1
48157670200,"Houston, TX",8322,48157670200,15.9,19.4,36,41.1,40.6,21.5,10.1,39,4.3,32.7,3.2,5.6,5,14.7,14.7,13.8,18.4,3.5,29.4,71.8,50.4,74.3,79.8,81.7,83,55.9,24.8,25.3
48157670300,"Houston, TX",3801,48157670300,14.2,19,36,42.8,40,24.7,10.5,44.4,5.1,34.9,3.7,6.3,6,16.8,14.2,14.2,15.7,4.4,25.3,75.1,56.7,78.2,82,83.1,84,63.8,25.4,28.2
48157670400,"Houston, TX",5058,48157670400,15,16.4,32,40.2,40.4,22.4,10.3,41.2,4.8,32.2,3.1,5,4.8,14.3,12.8,11.8,14.3,3.6,21.1,75.9,58.4,77.1,83.3,83.6,85,64.1,25.5,28.7
48157670601,"Houston, TX",3239,48157670601,15.4,16.2,30,39.9,40.1,22.4,10.5,41.6,4.9,32.1,3,4.9,4.5,13.8,12.4,11.5,11.7,3.4,19.3,76.7,63.4,77,84.5,84,85,66.1,28.3,31.1
48157670602,"Houston, TX",1907,48157670602,14.9,20.7,38,42.6,41.3,22.8,10.8,41.6,4.4,33.3,3.4,6.3,5.3,15.7,15.5,14.7,18.3,4,28.6,73.3,51.8,75.4,79.6,82.1,83,57,24.7,26
48157670700,"Houston, TX",1506,48157670700,15.9,14.2,28,37.7,39.2,20.3,10.1,38.3,4.6,30.2,2.7,4.1,3.8,12,11.4,10.1,10.6,2.9,17.3,76.3,65.5,75.4,84.8,84.3,86,66.9,29.6,32.9
48157672001,"Houston, TX",2076,48157672001,15.4,14.3,30,29.6,35.5,18.6,8.1,31.7,4.8,32.3,2.7,4.3,4.4,11.8,11.6,10.8,11.2,2.6,23,69,61.6,73.8,80,79.6,80,60.6,31.8,31.1
48157672400,"Houston, TX",146,48157672400,14.3,16.8,32,32.5,39.8,18.6,8.8,35.3,3.8,32.9,2.7,4.6,4.4,13.6,12.6,11.9,11.9,2.9,21.6,71.3,57.6,74.4,80.6,77.7,79,53.3,24,30.5
48157672900,"Houston, TX",825,48157672900,20.6,12.8,24,27.8,33.7,13.9,7.5,24.5,3.8,26.7,1.9,2.8,2.8,7.4,10.3,7.8,7.1,1.6,18.2,66,69.7,64.9,80.2,79.1,83,64.5,36.2,36.8
48157673002,"Houston, TX",480,48157673002,19.6,14.3,25,28.5,32.5,16.7,7.6,25.9,4.5,30.3,2,3.6,3.3,7.9,10.9,9.1,6.5,1.8,15.4,65.4,71.9,67.2,82.8,78.7,83,62.7,36.2,35.2
48157673003,"Houston, TX",61,48157673003,18.9,9.7,20,22,31.3,13,6.6,20.8,3.9,27.2,1.6,2.2,2.2,6.1,8.3,6.3,4.3,1.2,11.8,66.2,77.9,64.5,84,77.3,80,72.8,39.5,48.3
48157673102,"Houston, TX",515,48157673102,20.3,11.2,22,26.3,29.6,16.7,7.3,24.9,5.2,29.2,2,3.2,3.3,6.9,9.6,7.8,5.5,1.7,13.8,66.6,78.2,68.4,83,79.2,84,69.3,43,40.8
48201100000,"Houston, TX",4690,48201100000,25.2,15.5,23,32,35,15,6.7,28.2,4.1,32.2,2.2,3.9,4.2,8.9,10.7,9.4,11.2,2.2,20.4,65.6,62.2,67,80.5,78,82,58.7,30.2,33.7
48201210100,"Houston, TX",9652,48201210100,32,22.1,26,31,39.2,9.3,7.9,22.4,2.1,22.4,1.5,3.2,2.3,5.7,13.3,8.5,15.9,1.5,33,63,54.8,49.8,69.2,77.2,80,54.4,27.6,30.1
48201210400,"Houston, TX",5328,48201210400,16.2,22.5,42,41.5,37.9,21,8.7,36.1,4.6,38.8,4.3,7.2,7.8,17.9,17.5,18.6,24.1,4.2,46,66.6,39.6,72,74.4,75.9,80,44.5,19.1,19.3
48201210500,"Houston, TX",4882,48201210500,16.6,19.7,40,39.3,37,20.3,8.3,34.4,4.7,38,4.2,6.5,7.4,17.1,16.3,17.3,25.5,4,45.4,66.7,39.6,72.2,74.9,75.2,80,44.2,19,19.2
48201210600,"Houston, TX",5497,48201210600,18.3,15.2,33,34.6,32.9,20,7.3,31.9,5.6,37.6,3.5,5.3,6.5,14.3,12.8,13.7,14.9,3.2,35,67.7,56,72.9,80,75.8,82,55.3,26,26.5
48201210700,"Houston, TX",2485,48201210700,16.4,21.1,41,40.7,38.6,21,8.9,35.9,4.7,37.5,4.3,6.9,7.5,17.4,17,17.7,29.5,4.5,45.2,67.4,37.5,72.9,74.5,76.3,81,44.7,18.1,18.3
48201210800,"Houston, TX",2753,48201210800,16.3,22.7,41,43,41.1,22.3,9.4,39.2,4.7,37.7,4.3,7.5,7.5,18.1,16.9,17.8,33.4,5,42.8,69.3,36.2,74.5,76.2,77.4,81,46,17.8,19.2
48201210900,"Houston, TX",1620,48201210900,13.1,26.1,44,47.5,44.4,28.1,10.7,49.5,5.8,40.8,5.4,10,9.5,22.2,17.8,20,36.7,7.2,35.7,75.6,35.3,80.2,79.3,79.6,82,48.1,16.8,18.6
48201211000,"Houston, TX",2039,48201211000,14.1,24.1,42,44.3,41.9,27.4,10.7,47.2,5.9,40,5.1,9.4,9.3,20.8,16.9,19,30,6.8,36.9,75,43,79.6,79.2,78.9,82,54.3,19.1,21.3
48201211100,"Houston, TX",6004,48201211100,14.1,26,46,46.4,41.7,24.9,10.3,43.7,5,39.8,5.3,9.5,9.4,21.2,19.1,20.9,35.8,6.5,44.1,70.6,34.8,76.4,74.8,78.1,82,45.2,16.9,18
48201211200,"Houston, TX",2831,48201211200,13.4,25,44,46.5,43.2,27.7,10.9,47.3,5.7,40.5,5.4,9.8,9.6,21.8,18,20.3,35.2,6.9,37.8,74.4,36.1,79.2,78.8,78.7,82,47.5,17.5,19.2
48201211300,"Houston, TX",5046,48201211300,13.1,26.4,45,48.3,43.9,27.7,10.9,48.5,5.5,40.6,5.6,10.3,10.1,22.5,18.8,20.9,37.7,7.3,37.3,74.4,34.2,79.4,77.8,79.9,82,46.7,16.9,17.8
48201211400,"Houston, TX",3690,48201211400,15.7,25,40,43.8,41.6,21,10.2,38.2,4.2,35.1,4.2,7.8,6.8,16.3,18.5,17.5,32.8,4.9,36.8,69.2,39,72.7,73.6,79.4,83,48.6,18.4,19.5
48201211500,"Houston, TX",6907,48201211500,17.6,20,40,38.9,36.3,18.6,8.1,31.9,4.3,37,3.8,6,6.7,16.1,16.5,16.9,22.2,3.5,48.8,64.7,41.7,69.3,73.3,74.8,80,45.8,19.9,20.6
48201211600,"Houston, TX",2811,48201211600,17,17.8,38,38.4,36.7,20.5,8,35,5,38,3.9,5.9,7.1,16.8,14.6,15.7,22.5,3.9,42.2,68.3,43.7,73.7,77.6,75.7,80,48.8,20,20.6
48201211700,"Houston, TX",3886,48201211700,13.6,24.8,44,46.2,43.3,27.4,10.6,47.6,5.7,40.4,5.3,9.5,9.4,21.6,17.5,19.6,35.1,6.8,37.3,74.8,36.7,79.5,79,78.8,82,48.3,18,19.6
48201211900,"Houston, TX",5225,48201211900,16.5,21,43,40.1,36.5,19.7,8.2,33.5,4.5,38.7,4.3,6.6,7.7,17.8,17.4,18.7,25.4,3.9,51.8,64.6,37.7,70.2,72.8,73.8,80,42.1,18.4,18.8
48201212300,"Houston, TX",5381,48201212300,15.3,23.2,45,43.1,38.1,21.5,8.4,37.1,4.6,40.6,4.8,7.8,9,19.9,18.4,20.6,29.8,4.7,50,65.3,33.4,72.4,73.1,74.9,80,39.3,17.2,16.6
48201212400,"Houston, TX",3216,48201212400,17.5,19.2,40,38.3,36.4,19.5,8,33.2,4.6,37.8,3.9,6,7,16.6,15.7,16.6,23.1,3.6,47.4,66.1,42,71,75.3,74.7,80,46.4,20,20.9
48201212500,"Houston, TX",3610,48201212500,12.6,19.8,40,42.4,40,30.7,10.2,50.6,7.5,42.2,5.8,9.4,10.7,22.4,14.7,18.5,28.8,7.6,33.4,77.8,45.6,83.1,82.7,78.7,82,55.8,20.5,22.3
48201220100,"Houston, TX",2097,48201220100,15.9,23,41,42.3,41,23.7,10.2,40.8,5.2,37.7,4.5,8,7.7,18.3,17,17.8,31.6,5.4,41,71.3,40.4,75.8,76.9,77.8,81,49.1,18.3,21.2
48201220200,"Houston, TX",3030,48201220200,18.4,18.2,38,37.3,35.3,18.2,7.7,30.8,4.4,36.5,3.6,5.5,6.2,15,15.2,15.5,19.7,3.1,45.4,65.1,45.5,69.4,75.2,74.8,80,47.7,22,22.3
48201220300,"Houston, TX",4509,48201220300,18.8,19.1,38,37.4,35.7,17.7,7.8,30.1,4.2,35.9,3.4,5.6,6.1,14.4,15.8,15.6,20.7,3.1,46.3,64.3,44.6,68.1,73.9,74.8,80,47.1,21.8,22.9
48201220400,"Houston, TX",5021,48201220400,18.6,20.7,40,38.4,37.1,17.1,8.3,29.5,3.8,34.8,3.5,5.8,5.9,14.2,17.1,16.3,25.3,3.1,48.9,63.4,38.8,66.2,71.6,75,80,42.7,19.7,19.8
48201220500,"Houston, TX",4288,48201220500,14.2,22.8,45,42.1,37.4,27.1,9.1,42,6.2,43.7,5.5,10.3,11,21.7,17.8,21.5,34.2,6.3,47.7,68.7,35.4,78.2,75.3,74.5,79,46.1,18,19.3
48201220600,"Houston, TX",3894,48201220600,17.1,23,42,40.8,38.9,18.2,9.1,31.7,3.9,35,3.8,6.6,6.3,15,18.6,17.6,29.5,3.6,48.8,64.7,35,67.1,70.8,74.9,80,40.9,19.3,18.6
48201220700,"Houston, TX",6317,48201220700,15.8,25,45,43.6,40.1,21.4,9.5,37.2,4.4,37.9,4.6,8.2,8.1,18.3,19.2,19.7,36,5,49.5,66.5,33.3,72,71.6,75.4,80,43.1,17,18.5
48201220800,"Houston, TX",3289,48201220800,13.7,30,49,47.7,44,24.4,11.4,42.6,4.5,38.7,5.3,10.6,9.1,20.6,22.1,22.6,47.7,6.6,48.4,69.4,26.8,74.5,70.9,76.9,80,40.4,14.7,16.4
48201220900,"Houston, TX",1852,48201220900,18.1,20.6,40,38.7,37.1,17.8,8.4,31.5,3.9,35.2,3.6,5.8,6.2,15,16.7,16.1,23.7,3.4,47.7,65.2,42.7,68.6,72.4,74.4,80,48,20.5,21.9
48201221000,"Houston, TX",4037,48201221000,16.9,24.3,43,41.2,38.5,19.4,9.3,33.1,4,36.2,4,7.3,6.9,15.9,19.1,18.6,27.9,3.9,49.3,64.7,36.9,68.5,70.8,74.8,80,43,18.7,19.9
48201221100,"Houston, TX",3598,48201221100,16.8,24.3,45,41.9,37.3,18.8,8.5,32.5,3.9,37.1,4.1,7.4,7.3,16.5,19.4,19.5,29,3.9,52,62.6,37.3,67.5,69.3,74.5,80,40.7,20.4,19.8
48201221200,"Houston, TX",5994,48201221200,17.9,21,41,39.3,36.8,18.9,8.1,31.5,4.3,36.5,3.7,6.5,6.6,14.9,17,16.9,25.9,3.4,47.2,64.2,40.7,68.8,73,74.5,80,44.9,21,22.1
48201221300,"Houston, TX",8593,48201221300,18.3,20.9,40,38.4,36.5,17.7,8.2,29.9,4,35.4,3.5,6,6,14.3,17,16.5,24.6,3.2,48.9,63.5,41.1,66.9,72,74.1,80,44.6,21,21.7
48201221400,"Houston, TX",6137,48201221400,18,24,43,40.4,38.5,17.3,8.6,30.1,3.7,34.9,3.7,6.7,6.4,14.5,19.1,18.1,33.7,3.4,53.2,61.8,32.3,64.8,68.3,73.4,79,39,18.8,19.2
48201221500,"Houston, TX",8259,48201221500,16.9,25,44,41.9,39.1,18.4,9.3,32.2,3.8,34.7,4,7.3,6.6,15,19.9,18.7,33.9,4,50.7,63.7,34.7,66.6,68.4,75,80,41.6,19,19.3
48201221600,"Houston, TX",2191,48201221600,18.5,20.4,38,36.7,36.6,19.1,8.2,30.6,4.6,36.2,3.4,6.4,6.3,13.8,16.1,16,26,3.3,45.9,64.8,41.7,68.8,74.4,73,80,46.8,22.6,24.1
48201221700,"Houston, TX",4345,48201221700,18.1,23.2,42,38.9,38.1,18.6,8.6,30.9,4.1,36.4,3.7,7,6.7,14.9,18.3,18,33.3,3.5,52.1,62.9,32.8,66.8,70.4,71.7,78,40.4,18.8,20.1
48201222000,"Houston, TX",2435,48201222000,19.8,20.2,38,37.2,36.6,16.8,8.1,29.2,3.9,34.2,3.3,5.5,5.6,13.4,16.3,15.3,21.9,3,46.4,63.7,44,66.1,72.3,75.4,80,45.5,21.4,22
48201222300,"Houston, TX",119,48201222300,21.3,20.6,37,36.9,38.2,13.2,8,23.5,3,29.2,2.6,4.5,4,9.8,16.5,13.7,29.5,2.1,50,60.4,36.9,56.9,70.1,70.8,80,46.7,19.5,28.8
48201222401,"Houston, TX",391,48201222401,18.1,23.5,42,37.6,37.1,17,8.6,28.7,3.7,34.2,3.4,6.6,5.8,13.2,18.8,17.2,31.7,3.2,50.3,62.2,39.9,64.5,68.2,72.3,77,39.4,22.5,25.8
48201222501,"Houston, TX",2860,48201222501,17.4,27.7,47,43.3,40,16.7,9,30.7,3.2,34.3,3.9,7.4,6.6,14.9,21.5,19.9,40.6,3.7,57.8,60.3,26.3,62.3,64.1,72,79,35.4,17.1,17.7
48201222502,"Houston, TX",2491,48201222502,17,22.2,42,40.5,37.2,20.3,8.5,33.4,4.6,37.8,4,7.4,7.4,16.1,17.7,18.2,27.9,3.9,47.7,64.9,39.2,70.3,72.9,73.4,80,44.8,21.2,22.3
48201222503,"Houston, TX",6614,48201222503,17.8,25.6,44,42.1,39.4,16.7,8.9,30.3,3.2,34.3,3.7,6.8,6.1,14.7,20.2,18.8,34.2,3.5,54.6,61.3,30.7,63.3,66.9,73.5,79,38.1,17.7,19.2
48201222600,"Houston, TX",4947,48201222600,18.2,24,42,42.1,40.1,16.2,8.8,30.4,3.1,32.6,3.6,6.3,5.5,14,19,17,38.3,3.5,50.1,62.4,30.5,64.7,67.6,76.4,80,42.7,15.9,18.5
48201222700,"Houston, TX",1177,48201222700,14.3,24.1,40,44.2,43.2,23.5,11.2,40.6,5.1,34.8,4.4,8.2,7.1,16.2,18.4,16.8,33.1,5.2,34.6,73.9,37.1,74.4,75.6,78.5,83,52.7,20.3,21.4
48201230100,"Houston, TX",1705,48201230100,14.5,22.1,39,42.6,41.9,26.2,10.9,45.4,5.9,37.8,4.6,8.2,8,18.6,15.8,16.6,28,5.9,32.7,76.4,45.6,79,80.5,78.7,83,56.5,20.3,23.7
48201230200,"Houston, TX",5054,48201230200,13.8,22.3,39,45.1,42.8,27,10.6,47.7,5.9,38.9,4.8,8.3,8.3,19.8,15.7,16.8,27.3,6.2,29.7,77.3,44.5,80.1,81.6,79.8,83,56.4,20.1,22.9
48201230300,"Houston, TX",1803,48201230300,13.5,23.8,42,46,43.7,28,10.6,49,6.1,40.3,5.1,9.3,9.4,21.3,16.4,18.6,33.5,6.9,33.7,76.4,38.8,80.6,81,79,83,51.6,18.8,20.4
48201230400,"Houston, TX",3719,48201230400,15.7,22.8,40,42.7,40.2,23.9,10,41.7,5.1,37.8,4.5,8,7.9,18.4,16.7,17.6,26.6,5.5,39.5,71.9,45.1,76.5,77.2,78.5,82,53.9,20.2,22.8
48201230500,"Houston, TX",4174,48201230500,16.7,21,41,40.9,37.9,20.7,8.6,35.6,4.6,37.6,4.3,7,7.7,17.5,16.9,17.6,28.8,4.5,46.5,66.8,39.2,72.7,73.7,75.8,80,46.3,18.8,19.8
48201230600,"Houston, TX",2572,48201230600,14.5,23.3,41,44.4,42.3,26.4,10.3,46,5.7,39.7,4.8,8.7,8.7,20.3,16.3,18.1,32.3,6.2,36.9,74.5,39.2,79.1,79.7,78.8,82,51.4,18.2,20.9
48201230700,"Houston, TX",2651,48201230700,13.6,23.8,42,46.3,42.7,26.4,10.9,46.1,5.6,38.8,4.9,8.9,8.4,20.2,17.4,18.1,31.2,6.3,34.5,75.4,39.9,79,79,79.5,83,52.8,18.9,21.6
48201230800,"Houston, TX",2805,48201230800,14.2,22.9,40,44.4,42.5,27.4,10.5,47.7,6.1,39.9,4.8,8.7,8.6,20.4,15.7,17.4,29.4,6.3,34.2,76.5,42.1,80.4,80.8,78.4,82,55.7,19.5,22.7
48201230900,"Houston, TX",4231,48201230900,13.2,25.4,44,46.7,43.4,27.7,11.1,48.4,5.8,39.5,5.3,9.6,9.3,21.2,17.8,19.3,32.5,7,35.2,76,40,79.6,78.9,79.5,82,51.8,18.7,20.5
48201231000,"Houston, TX",4282,48201231000,15.1,22.9,40,43.6,41.5,25.6,10.2,44.4,5.5,39,4.5,8.3,8.1,19.2,16.2,17.3,27,5.7,35.9,74.1,44.2,78.5,79.5,79,82,55.9,20.1,23.9
48201231100,"Houston, TX",4729,48201231100,16,24.7,43,43.5,40.5,21.9,9.7,38.1,4.5,37.4,4.3,8.1,7.5,17.5,18.6,18.6,30.5,4.8,43.4,68.4,37.5,72.9,73.6,77,81,46.8,19.2,20.8
48201231200,"Houston, TX",6693,48201231200,16.6,22.3,36,41.9,42.8,20.8,10.6,37.9,4.3,33.5,3.5,6.5,5.5,14.7,16.5,14.8,27.4,4.1,32.9,73.1,42.6,73.3,77.5,80.5,82,53.6,19.9,22.8
48201231300,"Houston, TX",4254,48201231300,14.6,22.4,38,45.2,42.9,25.2,10.6,44.8,5.2,37.7,4.4,7.9,7.3,18.5,16.2,16.5,27,5.4,29.8,75.7,43.2,78.4,80.5,81.3,84,55.4,19.5,22.6
48201231400,"Houston, TX",2379,48201231400,12.8,19.1,37,43.2,41.2,30.5,10.5,51.8,7.4,41.3,5,8.3,9,21.2,13.4,15.8,22.2,6.6,26.2,80.9,50.8,83.5,85.6,80.4,84,63.7,21.9,26.1
48201231500,"Houston, TX",2706,48201231500,12.2,22.8,42,47.1,43.3,30.9,11,52.7,6.8,41.8,5.5,9.7,9.9,23.1,15.9,18.5,30.3,7.5,30,79.4,41.2,83,82.9,80.4,84,56.3,18.9,22.1
48201231600,"Houston, TX",2822,48201231600,13.5,20.7,38,44.3,41.2,29.4,10.3,50.1,6.8,41.2,5,8.8,9.1,21.4,14.5,16.8,24.6,6.6,30.3,78.3,47.5,82.4,83.2,80.2,83,60.6,21,24.9
48201231700,"Houston, TX",113,48201231700,15.5,24.7,42,41.2,38.9,23.5,9.7,38.4,5,40.3,4.2,8.9,8.5,17.8,18.4,19.3,30.9,4.7,43.1,68.2,38.2,74.7,75.4,70.6,79,46.3,19.8,25.7
48201231800,"Houston, TX",2764,48201231800,16.9,19.8,37,39.7,38.8,22.6,9.3,38.5,5.1,37.6,3.9,6.8,6.8,16.8,14.9,15.5,24.4,4.4,37.5,71.2,46.2,76.2,78.9,78.7,81,55.5,20.6,23.7
48201231900,"Houston, TX",5227,48201231900,13.9,23.3,40,45.2,42,27.9,10.9,48.1,5.9,40.1,4.7,8.9,8.3,20.6,16.1,17.6,23.5,6.2,31.7,77.1,47.6,80.5,81.5,80.6,83,60,20.8,25.2
48201232000,"Houston, TX",1717,48201232000,13.9,20.2,36,42.4,41.7,28.7,10.7,48.9,6.6,40.6,4.5,8.2,8.1,20,14,16,23.5,5.9,28.9,79,48.3,82.1,84.3,80.6,82,61.8,20.8,25.3
48201232200,"Houston, TX",1712,48201232200,21.5,13.4,25,30,31.2,17.2,7.3,26.1,5.3,32.5,2.6,4.5,4.7,9.1,11.5,10.2,11.7,2.3,25.4,66.5,65.4,69.2,79.7,76.5,84,62.8,33.7,35.1
48201232401,"Houston, TX",1933,48201232401,20.3,16.6,31,35.5,37,15.2,8.3,27.9,3.5,30.6,2.6,4.1,3.9,11.1,13.7,11.7,16.2,2.5,34.9,67.2,54.5,66.8,77.2,79,82,54.3,22.6,26.4
48201232403,"Houston, TX",600,48201232403,21.3,20.6,35,38.1,38.3,12.7,8.4,24.8,2.6,27.8,2.5,4.1,3.4,9.7,16.2,12.8,18.8,2.1,42.5,62.5,45.9,57.9,71.5,78.9,82,48.7,21.7,25.4
48201232500,"Houston, TX",3135,48201232500,17.5,21.1,39,39.9,37.7,21.6,8.1,37.3,5,39.2,4,7,7.9,17.1,15.4,16.8,22.1,4.2,39.7,68,43.8,73.7,77.4,75,80,48.6,20.8,21.8
48201232600,"Houston, TX",3000,48201232600,19.1,16.9,34,34.3,34.8,19.6,8.1,30.7,5.2,35.9,3.3,5.7,6,13.2,13.9,14,18.6,3.1,39.3,67.1,53.2,71,78.1,73.7,80,54.6,27,28
48201232701,"Houston, TX",7235,48201232701,19,21.3,37,38.5,39.3,16.9,9.2,30.3,3.6,32,3.2,5.7,5.1,12.8,16.8,14.8,26.9,3.2,42.9,65.7,41.3,66.8,72.4,78,80,48.5,20.2,21.3
48201232702,"Houston, TX",5217,48201232702,18.2,22.7,40,39.3,38.5,19.5,8.8,32.9,4.6,35.2,3.8,7.1,6.8,14.4,17.3,16.8,31.6,4,46.9,65.1,37.8,69.1,71.7,75,80,46.4,20.2,21.3
48201232900,"Houston, TX",929,48201232900,19.9,18.7,30,36.8,40,14.5,9.4,28.4,3.1,27.3,2.4,4.1,3.2,9.6,14.6,11,17.5,2.4,29.8,69.4,54.2,64.8,76.5,81.1,83,55.4,22.5,28.1
48201233001,"Houston, TX",1775,48201233001,20.6,19.8,32,37.4,38.7,14.1,9.1,27.2,3,27.5,2.5,4.3,3.3,9.4,15.5,11.6,16.7,2.3,33.3,66.9,52.4,62.9,74,78.4,83,53.7,23.3,29.6
48201233101,"Houston, TX",271,48201233101,16.7,20.8,41,38.6,36.9,21.6,8.2,34.2,5.4,38.9,4.2,7.7,8,16.2,16.6,18.1,32.8,4.2,45.3,65.6,38.4,71.6,74.8,71.1,80,44.4,22.5,22
48201233103,"Houston, TX",239,48201233103,17.2,24.7,44,40.7,38.5,19.4,8.9,32.2,4.1,36.7,4,7.8,7.5,15.4,19.7,19.3,35.9,4,50.6,63.1,32.2,67.7,69.3,72.3,80,37.5,19.3,16.8
48201233200,"Houston, TX",6232,48201233200,18.9,20,36,35.9,35.5,20.2,8.2,31,5.2,36.5,3.4,6.7,6.5,13,15.5,15.3,23,3.3,40.4,65.6,47.7,70.1,75.9,72.6,80,51,25.8,26.6
48201233300,"Houston, TX",4818,48201233300,20.2,19.5,37,36.1,36.3,16.3,8,27.6,3.9,33.7,3.1,5.3,5.3,12.5,15.8,14.7,23.1,2.7,47.3,63.1,42.7,64.8,72.8,73.6,80,46,21.7,23.7
48201233600,"Houston, TX",2127,48201233600,13.4,24.2,42,46.9,43.4,27.6,10.9,48,5.7,39.6,5.3,9.4,9,21.2,17.4,19.1,32.9,6.9,33.8,75.7,39.7,79.7,79.8,80.5,83,51.1,18.3,19.8
48201240100,"Houston, TX",3067,48201240100,20.8,23.5,36,39,40.5,12.8,9.5,26.4,2.4,26.6,2.6,4.7,3.5,9.6,18,13.3,21.4,2.4,41.7,64,41.4,57.4,68.3,78.7,81,46.3,20,22.3
48201240400,"Houston, TX",101,48201240400,22,17.1,30,32.6,34.4,17.3,8.4,25.8,4.2,32.4,2.6,5.6,4.4,9.9,14.8,12.7,20.1,2.5,33,64.4,55,66.8,74.5,76.3,79,55.7,,30.3
48201240501,"Houston, TX",2452,48201240501,17.8,25.1,39,42.4,42.4,16.8,10.7,32.3,3.1,29.9,3.3,6.2,4.5,12.5,19.3,15.4,28.2,3.4,39.5,67.7,39.4,65.2,70.6,80.1,81,47.2,18.5,21
48201240502,"Houston, TX",5594,48201240502,18.3,25.7,40,42.3,42.1,14.4,10.2,29.2,2.5,28.3,3.1,5.7,4.2,11.4,20.4,15.6,32.1,3,44.1,64.7,33.7,60.1,66.8,78,81,41.1,16.8,18.7
48201240600,"Houston, TX",2327,48201240600,19,25.2,40,42,41.3,13,9.6,27.5,2.3,27.1,2.9,5.1,3.8,10.6,19.8,14.9,28.7,2.6,45.7,63.2,34.9,57.2,66,78.4,81,42.3,18.8,19.3
48201240701,"Houston, TX",573,48201240701,22.9,19.8,28,33.6,39.5,10.7,9.8,22.5,2.2,21.7,1.8,3.4,2.1,6.3,15.8,9.4,15.1,1.7,29.2,66.7,54.9,54.7,71,79.4,82,52.7,31.7,
48201240702,"Houston, TX",602,48201240702,21.3,19.9,32,38.5,40.8,13.1,8.8,26.7,2.7,26.4,2.3,3.7,2.8,9,14.7,11.1,16.7,2.1,33.7,66.8,50.1,60.4,76,79.2,84,50.7,21.7,27.7
48201241300,"Houston, TX",311,48201241300,23.2,13.6,23,28.2,33.6,13.5,7.2,22.1,3.9,28.1,1.9,3.1,2.8,7.2,10.8,8.2,8,1.6,21.7,66.2,68.7,63.6,80.3,76.1,84,66.7,35.2,38
48201241500,"Houston, TX",6849,48201241500,20,23.7,36,38.9,40.7,16.3,9.7,30,3.4,30,2.9,5.8,4.5,10.9,17.5,13.9,25.3,3,35.6,66.4,42.7,64.3,71.6,76.7,81,49.3,23.1,24.8
48201250100,"Houston, TX",153,48201250100,17.6,16.2,30,32.2,32.2,26.4,7.8,35.8,8.3,40.8,3.5,7.4,7.9,12.6,11.9,13.6,14.8,3.7,27,71,61.3,77.3,84.3,74.2,83,63.9,32.8,33
48201250402,"Houston, TX",133,48201250402,20.6,12.5,22,26.4,30.2,22,7.3,30.3,7.2,38.5,2.6,5,5.4,9.5,9.9,9.8,7.9,2.5,14.1,70.5,72.9,75.2,84.8,75.8,81,67.5,39.5,40.7
48201250600,"Houston, TX",147,48201250600,17.6,25.4,35,37.3,37.9,26.4,9.2,37.2,6,41.8,3.6,9.6,7.7,14.1,17.2,17.6,22,4.2,22.4,67.9,46.9,75.8,79.2,75.5,78,50.4,23.4,24.9
48201250701,"Houston, TX",215,48201250701,19.2,16.6,27,31.6,31.9,26.1,8.1,34.8,7.8,41.4,3.2,7.2,7.1,11.7,12.3,13.1,13.8,3.3,18.6,70.7,64.1,76.9,84.3,74.1,80,62.8,34.6,36.2
48201250702,"Houston, TX",88,48201250702,21.7,13.2,22,25.2,30.9,19,7.2,26.7,6,35.8,2.3,4.4,4.5,8.6,10.3,9.3,7.6,2.1,14.9,68.2,73,72.5,82.8,76.5,80,70.2,36.7,39.5
48201250800,"Houston, TX",339,48201250800,19.9,11.9,21,27.2,28.9,23.9,7.4,31.9,8,40.5,2.6,5.3,5.6,9.8,9.6,10.1,6.8,2.6,12.2,72,76.1,76.8,87.9,77,82,70.9,36.5,40.6
48201250900,"Houston, TX",8569,48201250900,20.9,10.8,19,25.9,28.3,21.7,7.3,29,7.5,37.7,2.4,4.5,5,8.3,9.2,9,6.8,2.3,10.8,70.9,77.4,75.1,87.1,77.4,84,69.7,38.6,40.2
